text,label
Ini lho yg mengiris hatiku!! Masih tega buang sampah plastik sembarangan? Masih males mengurangi pemakaian plastik kresek & plastik kemasan lain? #BijakBerplastik [URL],Sad
"anj j1min aing udah mau sedih, sialan lu ngetiknya kek gi mati aja, gk jlas lu ji udah lah gi gak usah d kasih jatah 5 bulan aja",Anger
[USERNAME] Jadi pemimpin gubernur harus pikir mateng2 menciptakan pekerjaan Kembangkan tong sampah buatan indonesia anti bocor dan lain2 untuk di beli kebutuhan dalem negeri bukan beli impor tong sampah,Anger
"HAPPY BIRTHDAY WINNIE THE POOHNYA AKU ! MAKIN EMBUL MAKIN CAKEP MAKIN SUKSES PRODUCING LAGU LAGUNYA ! MAKIN SUKSES JUGA DI NYUISTE ! TETEP JADI LIL TIGERNYA LOVE YG HUMBLE , DEMEN MAKAN, GA JAIM, BACOT, SAVAGE TAPI GEMESIN YA ! DAN SAYANG EOMMA KANG DI JEJU ! I LAF YU SO MUCHIE",Love
"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",Sad
"Entah kenapa kalau jam segini belum bisa tidur tuh jadi keinget sama masalalu. Dimana orang2 yg menatap gua dgn wajah sinis, dingin, acuh, berasa kek gua yg paling salah. Gua sih bodoamat! Cuma, entah kenapa mau bersikap baik atau suka dengan orang2 itu GAK BISA. #DailySinthaa",Anger
"ga biasanya subuh2 nlpon, dg semangat bilang semua pegawai dikantornya hari ini wajib di pcr & swab gw yg dengernya spontan jwb ""moga semua masuk sorga"" auto nyolot & maki2 gw, anti rezim dan labeli kadrun cebongmah emang gitu, kayak pentol korek, digosok langsung ngegas",Anger
jujur takut digetok mami beli hoodie lagi,Fear
eh takut bgtt,Fear
"Demi. Gue ngerasa ga nyaman di kamar gue sendiri, di depan pintu kaya ada yang bolak balik gitu :( mau nelp nyokap takut dikatain banci :"""""""""""""""""""""""" help help",Fear
Akhirnya baru ngerasain disaat banyak orang yang sedang jalan di instagram story dan disini gue hanya diam merenungi semester pendek aja wkwk,Sad
[USERNAME] Kok banyak yg protes ye..ini pemain bagus buat sundulan..bayangin kalo oezil sama.xhaka kasih umpan lambung terus yang nyamber ini bocah..mayan kaga,Joy
Hampir 7 taun di jogja. Skrng lagi packing perasaan kemarin udah di cicil di bawa pulang. Tapi tetep masih aja berasa banyak. Padahal bajunya itu2 aja.,Sad
"Senandung rindu tercurahkan bagimu Ya sayyidi Ya Rasullullah. Segenggam cinta terungkapkan Bagimu Ya sayyidi Ya Rasullullah. Segala rasa yang ada ini tidak lain adalah rasa bersyukurku atas keagungan & kemuliaanmu Ya sayyidi Ya Rasullullah, sehingga menjadikanku sebagai umatmu",Love
"Bisa mencium bau tanah kering yang abis kesiram air ujan itu adalah definisi kebahagiaan tersendiri. Alhamdulillah hujan, yang meski cuma sebentar hari ini.",Joy
"aku tau jadi dari video jaesix yang react shoot me. tapi awal mulai suka day6, niatnya mau biasin yonk. taunya malah suka sama jae akhirnya, gatau kenapa. suka jae ya karena dia jae he saved my life, soalnya tahun"" itu aku stress banget sm urusan rl. his stream saved my life.",Love
"alhamdulillah selamat senderr, semangat",Joy
"zoo anabul kecil tetangga aku gamau diem, kadang suka tbtb masuk kerumah. kadang suka pup diteras rumah jg, apa karna sering kita kasih makan jadi begitu ya?",Fear
"Bersandarlah di pundaku sampai kau merasakan kenyamanan, karena sudah keharusan bagiku untuk memberikanmu rasa nyaman",Love
Semangat sayang... aku jg menunggu anak kita yg akan lahir.. ahahahhaha [USERNAME] #EXO_COMINGSOON #exo #EXOPLANET #weareoneEXO,Love
Revisi menumpuk badan mulai ngantuk . Hajar perut makan Pop Mie Goreng dulu kuy. Siapin stock Pop Mie di kosan biar revisi jalan terus,Sad
"Oke sekian dan terima diskusi namun tidak terima nasehat dr orang yg belom menikah, belom punya anak, anaknya bukan usia toddler karna gue yakin lo gak akan paham rasa campur aduknya sebelum lo punya anak usia toddler",Sad
"bigbang alive tour 2012 emang udah lewat, tp bwt para vip yg mau koleksi aksesorisnya jgn khawatir langsung cek favorit kami aja =)",Neutral
"Cuaca boleh berganti masa, udara boleh menyusut atmosfer, tetapi kepadamu ""cinta"" tidak akan berganti maupun menyusut. Detik ini di kepalaku ingatan berdesakan mengeja namamu.",Love
masi pagi bikin emosi aje,Anger
"@0281_bobotoh Lucu juga sih kalo menyalahkan cara berpakaiannya, setau uka si via vallen belum pernah pakai pakaian sexy yg memperlihatkan bentuk tubuhnya..",Sad
Gue nggak suka nggak seneng sama yang namanya maling. Cuma gue juga gak seneng kalau maling digebukin sampai bonyok banget apalagi sampai dibakar dan dibunuh.,Sad
"engga. gua malah muak di sana. baru setengah bulan pengen pulang aja rasanya, alias engga nyaman. gua orangnya lebih suka ketenangan. di sana malah bebas ga karuan, ga ngerti situasi banget anak sana.",Love
"Bagaimana bisa ngapain kalo cuman di medsos. Masalahnya, di dunia nyata ndak ada yang peduli, ndak ada yang bertindak melarang mereka. Yang berwenang ndak tahu di mana... [URL]",Sad
gm ayu! berkobar2 semangat,Joy
berasa punya 3 ibu. yg dua lagi nyokapnya temen-temen gue. checking in kabar masing-masing. semogaa keadaan suram gini cepet berlalu.,Neutral
sedih bgt serebu aja kaga ada,Sad
"Berat badanku 77kg, aku minder, aku takut di bully, aku takut mereka yg bilang cantik itu langsing bukan C A N T I K Aku juga takut dibilang ""Gapura Kecamatan"" #janganbullyaku [URL]",Fear
"[USERNAME] Iyaa nci .. kdg suka mikir klo hidup dh pngen yg Macam2, emg esok2 msh dikasih nafas sama Allah? Mudahan kita sllu dilindungi aaamiiinnn",Fear
"menteri bumn erick thohir menggagas energi tani (et) yang bertujuan membumikan semangat bertani kepada masyarakat,agar bisa menghasilkan produk-produk pertanian secara mandiri.,",Neutral
makin jeblok suara pdip di jawa barat ..buat orang sunda semangkin benci ..,Anger
"huaa bagus aunya aku suka, simple, lucu, sedih ada semua gpp ga dpt maliknata jadian wkwk",Joy
"paket aku ko belum dikirim juga ya padahal udah dari dua hari lalu mesennya, meni sedih ih asa lilaa:(",Sad
"mvs a¼ the house a¼ tolong dong, ada yg jelasin pesan dibalik ketiga ceritanya, aku agak paham buat cerita pertama pesannya gmn, cmn utk cerita kedua dan ketiga aku msh bingung. makasih ya",Neutral
"pagi ini gk sengaja ketemu bestie yang baru nikah, seperti biasa kalau ketemu suka cerita dari hal yg gk penting sekali pun. sampai dimana! dia gk sengaja bilang kalau gk bahagia, dan gk ada rasa sama lakinya. syok? pasti! jadi intinya, nikah gk cukup hanya dengan kata' ""mampu""",Joy
"[USERNAME] Ga ada yang salah kalo dia cuma joget sambil minum minum cantik, kecuali dia clubbing sambil gendong anaknya. Jadi ibu itu ga harus dirumah doang ngurus anak suami, me time sesekali is fine.",Joy
"00.15 Kalo lagi laper jam segini di jakarta gampang nyari makan, sedangkan disini? Ada makanan sisa buka aja udah bersyukur Dan iya, gue laper sekarang",Sad
"yg aku suka dari idexpress ada nama kurirnya, mana cepet banget njirr",Joy
"Alloh itu maha baik dan maha romantis. Kalo Dia bilang ""tunggu"" jangan lah memaksa, bersabarlah, tawakkal sama Alloh. Ketika Alloh berkehendak semua terasa bikin merinding saking romantisnya..",Love
contoh orang tolol bin dongok,Anger
[USERNAME] Saya rasa cara menunjukkan sayang itu ngga harus dengan pernyataan semacam itu. Dulu saya menunjukkan rasa sayang dengan minta sticker (LINE) kelinci nemplok. XD,Love
"hari ini, ketemu dia lagi. setelah ganti nomor whatsapp, dan dia gak save nomor w yg baru. bikin w galau sampe skrng. dan dengan muka imutnya dia nampakin mula gitu aja tadi. senyum. ngajak ngobrol. ku terus buang muka. padahal rindu",Sad
masi pagi ni jangan bikin sy emosi,Anger
siapa saja yang melakukan pengelolaan pertambangan di indonesia,Neutral
Istri nya aku cantik banget yaa tuhan pesek dikit yaa hidungnya kamu sayang [USERNAME],Love
dia ngajak balikan cuma buat bales dendam kek nya wkwk gara-gara aku putusin sepihak tanpa kejelasan. padahal aku gak bilang kalau mau balikan dan dia anggap aku pacarnya. teakhir kali diselingkuhin dan aku biasa aja wkwk,Neutral
dijalan sepi banget ni yang kerja tempat ku tok po,Neutral
Sampe kemaren liat di timeline ada bapak bapak eskrim kesana juga buat ngasih eskrim ke penyelamat yaa pokoknya buat yang ada di sana gt:') [URL],Joy
"Lg sibuk ngedit konten di ruang tunggu tapi kok sekumpulan nenek"" didepan sy seru banget yah. Mereka lg ghibah ternyata. Hal ini menunjukkan bahwa kapanpun dan dimanapun, ghibah itu asik ",Joy
"apa lah nak jadi. cuba terapkan dalam diri kehidupan, kalau mampu jangan ambil bahagian orang yang tak mampu. sebab takut atas sebab ketamakkan kita, orang yang betul2 perlu tak dapat bahagian dia. kau rasa halal ke bahagian yang kau ambil tu kalau dah menipu?",Neutral
"[USERNAME] [USERNAME] Terima kaaih pak Kwik,, itu juga pemikiran sy secara pribadi, trm ksh sdh d'sampaikan pd forum. Dan bgitu jg hal'y dg yg d'sAmpaikn oleh ibu sarumpait.",Joy
"pernah di infinite kalau di monsta x gak pernah, awalnya suka sungjong gara2 visual dia dan kiyowo banget apalagi kalau ngambek tuh kaya bocah, trus kepincut sama woohyun gara2 vocal nya sama sok gantengnya dia akhirnya woohyun jadi bias pertama sungjong bias ke dua",Love
treasure island cup bonek tak terima dengan baik dan benar saja tak cukup untuk membuat kulit wajah yang cantik dan seksi pada saat itu juga ya gan ga ada yang bisa bisanya cuma bisa dinikmatin sama jomblo,Neutral
Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar),Sad
biar gak sedih-sedih amat aku harus selalu ingat kalo mereka gak nyata,Neutral
"[USERNAME] [USERNAME] Bukannya kalo puasa harus suci dan bersih, kalo misal dalam keadaan junub kita puasa berarti sama aja diperbolehkan keluar sperma saat puasa donk? Bener gak?",Fear
"dia marah yae di ship sama ayato, katanya yae miko based on yae sakura on honkai yang emang canonically lesbian tapi ini kan genshin impact",Anger
"Seyakin apapun diri ini, diri kita semua, seyakin apapun itu jika ketetapan Allah yang demikian ya bisa berbuat apa?, tak ada daya, selain 'the power of doa'. [URL]",Love
yahh anjir ada tu 1 lagi yg gw suka banget tp lupa judulnya. apa ya,Neutral
"aa lucu bgt sannie kalo takut matanya jadi gedee, imutttt :3",Love
"sayang, janganlah kau waton serem",Fear
"gak sibuk banget, tapi emang suka gak mood aktif disini",Neutral
"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",Love
"Jeno kenapa ganteng banget ya, aku terpesona",Love
"asli malu maluin org indo tolol yg rep latah ""cilukba"" pake huruf hijaiyah sm ""ngntd"" sama ganti huruf t pake salib, ada tiktok filipin lewat fyp aku dan repnya ""ngtd"" semua, dasar goblogg trend tiktok ter tolol",Anger
sedih amat dh,Sad
petani dieng rugi akibat bun upas - mungkin sudah mulai harus di kencangkan kerjasama BMKG Dengan Dinas Pertanian untuk wilayah2 khusus seperti dieng supaya ada peringatan dini bun upas - apakah memungkinkan? [USERNAME],Sad
Bagaimana mungkin perbuatan dan kata-kata kotor menjadikan hatimu bersih. Dan bagaimana mungkin kata-kata kotor keluar dari hati yang jernih? [Allamah Thabathabai],Sad
"3. sementara utk 6 sampel, diambil 2 relatif dekat transportasi massal (dibawah 1 km - tergantung posisi rumah) smtr 4 lokasi jauh (2 km) atau tanpa opsi transportasi massal (kecuali citra raya cikupa ada bis feeder swasta). dari lokasi saja, tentu sdh condong ke non transit",Neutral
"bangsat orang yg suka minjem duit pas ditagih"" malah lari gausa dikasi ampun",Anger
kala brown keong cup cocok banget nih buat kalian yang suka barang cantik dan unik,Joy
"09.15 simpang air putih : antrian kendaran normal dikeempat kaki simpang, situasi arus lalulintas lancar",Neutral
Aku rela pergi pagi untuk menemui mu Aku rela pulang malam untuk menemani mu Jangan tanya alasannya semua datang tiba tiba Kita jalani saja Yang penting sayang Aku selalu ada untukmu Tak perlu lagi kau ragu Yang penting sayang cinta ku hanya untukmu (BIARINE-Yang Penting Jalan) [URL],Love
"sama aku juga gitu kak sender, kadang mikir knp ya aku ga kek temen ku yg banyak gitu suka ke dia, sedangkan aku udah mau kepala 2 belom pernah tu rasanya didekatin hehe tapi gapapa sih kan lebih baik jomblo, yok semangat jomblo sampai ketemu jodoh",Joy
"kalo udah interact sama kamerad joo ngga jadi kesel, mana kamerad joo nya gemes banget kayak malu malu kucing plis gw jadi salfok sama mereka their little moment in every episode are so precious",Joy
"Percuma bukti numpuk tapi deflasi keberanian. Lihat kasus Munir. Kurang apa buktinya. Lihat kasus Udin, buktinya malah disingkirkan/dihilangkan secara sengaja. Dan kasus2 lainnya [URL]",Anger
plis suka banget cibi2 gini lucukk,Love
disini sepi bgt knp ya,Sad
"Cinta sejati bukan cinta yang mengutamakan pelukan, ciuman dan pertemuan. Tapi cinta sejati lebih mengutamakan pengabdian, kasih sayang dan perhatian.",Love
mvp pun kene marah tak capai kpi ke ?,Anger
"sudah makan belum bang, janganlah marah atau sedih karena kalah..",Anger
semangat kalau papa yang pimpin senam.,Joy
"pria, jika wanita marah, ajaklah dia berbelanja atau ke salon. niscaya amarahnya langsung hilang.",Neutral
kalau emang mau negakin syariat jangan setengah2 dan yang enak aja. orang2 kayak gini yang bikin citra poligami buruk dimata orang2. banyak orang jadi nganggap poligami karna sangean doang. bikin emosi,Anger
"Desa Tesbatan Beberapa kali ke kampung halaman bokap, gw gk nyangka kalau ternyata ada area persawahan sebagus ini. Maklum aja, selama mampir ke Desa Tesbatan, Amarasi, gw cuma mentok",Joy
Pagi ini dapet lagi mba supir tj yang selalu semangat kalo nyetir sambil dengerin lagu yang macem2. Tadi dia muter lagu sayang.. tapi versi bahasa jepang. Ikut semangat liatnya :)) Jadi mikir ye sayang banget orang yang gak mau menikmati sesuatu cuma karena perbedaan bahasa.,Joy
"dulu aku begitu menginginkanmu menjadi nadi pada pergelangan tanganku, waktu berjalan, berlalu bersama iringan sunyi kini kau hanyalah sebuah jantung, yang bahkan degupnya tak ingin ku dengar.",Sad
Loe mau ngatain gw bencong apa lah terserah loe yg pasti gw gak merasa gw bencong loe lupa yg udah ngewe sama gw Giliran gw gak ngeladenin loe lagi loe bilang bencong Ehmmmm kasian bgt hidup loe ,Anger
[USERNAME] Masa kecil yg pling diingat itu klo Barangkt sekolah itu mnta diantar ibuk trs karena takut kesekolah sendian dan harus dibelikan Permen dlu biar mau berngkat gt dech scra gue orang pendiem dan takut kpd teman #MasaKecilkuAsik [USERNAME] [USERNAME],Fear
"akhirnya bisa ngeliat bapak anak ini satu projects lagi,, suka banget gulf kanawut",Love
"gua steril kucing aja abis 1 juta 3 ratus 80 ribu men bangsat mahal kan tapi karna kucing gua udah tua jadi reaksinya lama bgt masih suka spray urine sembarangan, suka teriak2 minta keluar nah itu yg bikin gua pusing",Anger
dari kemarin mao ganti ava susah sekali sudah,Sad
"lebih baik di benci tapi menjadi diri sendiri, daripada di suka tapi menjadi orang lain",Neutral
lu yg tolol anjir,Anger
mungkin dia pengikut pimpinan pesantren yg cabul itu makanya bisa bikin opini se tolol gitu,Anger
"tapi kami suka kpop itu tulus kak. gak ngerasa juga dimanfaatin. karya mereka juga bagus kok. menurut kakak, karya mereka ga bermanfaat? mau aku kasih liat penghargaan2 yg mereka trima? julid amat sih. gitu banget bencinya sampai dibentur2in ama even motogp. aneh.",Anger
"Semalem pake baff, kaos tangan, sepatu lengkap kayak mau riding dan duduk didepan kasir, habis sahur lg nungguin temen bayar dikasir, biar selese bayar bisa langsung cabut, eh dikira ojol yg lg nunggu orderan sama yg punya warung, ntaps mas",Sad
"mjb kak, coba smbil dengerin lagu yg mellow sedih gtu",Sad
"Aku dulu pernah ka suka, sampe didatengin kesini coba (.....) tapi dia ga kaya yg kaka bilang sih, makanya berani suka. Sopan banget ya Allah. Diajarin bahasa sama mamaku manut bae wkwk! Pokonya gara dia aku baru bisa mikir ga semuanya",Love
"Tersulah seperti itu, yang ku mau darimu saat ini kau berkata jujur saja tentang cinta yang sengaja kau bungkus dengan amarah, bukankah kau telah berhasil mengalahkanku saat pertama kali aku jatuh cinta pada senyummu itu. terakhir: izinkan aku meminjamnya sekali lagi [USERNAME]",Love
"mending mamanya h serumah ma mereka deh, jdi kalo diundang mana mana kan biaa buat alasan ga enak ninggalin sendiri mertua di rumah.. mamamya h juga sayang banget sama f kan jdi aman ga kayak mertua yg suka recokin menantunya",Neutral
"Aku telah jatuh sakit dengan penyakit yang membuatku jatuh cinta pada dirimu. Aku berharap ini menular, sehingga kamu juga akan jatuh cinta padaku. Aku cinta kamu. -D-",Love
"Kenapa sekarang bisa beda banget sama pas sma ya Di tanah rantau bener bener sadar kalo gak semua orang itu bahagia,gak semua orang itu tulus",Sad
"[USERNAME] Aku diem, karena nahan ngomong yg nanti takute melebar sampek mana - mana. Dia mencoba tanya ""kenapa diem?"" aku tetep diem eh malah dia ikut diem dan merem :')",Sad
"entah kenapa, di tempat ini sy merasa dekat sekali dgn sang pencipta. untuk itu aku selalu ingin mengunjungimu wukir mahendraku. [URL]",Love
39. suka banget klepon,Joy
"dulu pake pinguin, beli merek yg ad tasnya aja gitu. bei yg ponco aja lebih enak dinpake",Neutral
Ga tau kenapa tadi nangis cuma gara2 solat Maghrib nya telat hampir mau isya baru solat gara2 partner kerja yg istirahat duluan lama bgt istirahatt nya. Yaampun sedih bgt hati,Sad
"Menikmati setiap denyut jantungku merasakan setiap hirup nafas ini,perlahan sadar setiap mata ini membuka dan kembali menutup. Rasakan, nikmati, renungkan,mulai Menutup mata, menghelai nafas panjang dan tersenyum, merasa tubuh ini seakan melayang lepas bersama seluruh nikmat-NYA",Joy
